320|4|9.0|14.0|420.0|600.0||1700.0
320|4|14.0|19.0|485.0|700.0||2800.0
320|4|19.0|200.0|500.0|700.0||3000.0
320|5|14.0|19.0|530.0|750.0||2800.0
320|5|19.0|51.0|550.0|770.0||3000.0
320|6|14.0|19.0|885.0|1200.0||2800.0
320|6|19.0|51.0|900.0|1300.0||3000.0
401|1|0.0|0.5|||40.0|
401|1|0.5|1.0|||50.0|
401|2|1.0|4.0|13.0|15.0||400.0
401|2|4.0|9.0|22.0|25.0||650.0
401|3|9.0|14.0|39.0|45.0||1200.0
401|3|14.0|19.0|63.0|75.0||1800.0
401|3|19.0|200.0|75.0|90.0||2000.0
401|4|9.0|14.0|39.0|45.0||1200.0
401|4|14.0|19.0|56.0|65.0||1800.0
401|4|19.0|200.0|60.0|75.0||2000.0
401|5|14.0|19.0|66.0|80.0||1800.0
401|5|19.0|51.0|70.0|85.0||2000.0
401|6|14.0|19.0|96.0|115.0||1800.0
401|6|19.0|51.0|100.0|120.0||2000.0
323|1|0.0|0.5|||4.0|
323|1|0.5|1.0|||5.0|
323|2|1.0|4.0|5.0|6.0||200.0
323|2|4.0|9.0|6.0|7.0||300.0
323|3|9.0|14.0|9.0|11.0||600.0
323|3|14.0|19.0|12.0|15.0||800.0
323|3|19.0|200.0|12.0|15.0||1000.0
323|4|9.0|14.0|9.0|11.0||600.0
323|4|14.0|19.0|12.0|15.0||800.0
323|4|19.0|200.0|12.0|15.0||1000.0
323|5|14.0|19.0|12.0|15.0||800.0
323|5|19.0|51.0|12.0|15.0||1000.0
323|6|14.0|51.0|16.0|19.0||800.0
323|6|19.0|51.0|16.0|19.0||1000.0
404|1|0.0|0.5|||0.2|
404|1|0.5|1.0|||0.3|
404|2|1.0|4.0|0.4|0.5||
404|2|4.0|9.0|0.5|0.6||
404|3|9.0|14.0|0.7|0.9||
404|3|14.0|200.0|1.0|1.2||
404|4|9.0|14.0|0.7|0.9||
404|4|14.0|19.0|0.9|1.0||
404|4|19.0|200.0|0.9|1.1||
404|5|14.0|51.0|1.2|1.4||
404|6|14.0|51.0|1.2|1.4||
405|1|0.0|0.5|||0.3|
405|1|0.5|1.0|||0.4|
405|2|1.0|4.0|0.4|0.5||
405|2|4.0|9.0|0.5|0.6||
405|3|9.0|14.0|0.8|0.9||
405|3|14.0|200.0|1.1|1.3||
405|4|9.0|14.0|0.8|0.9||
405|4|14.0|19.0|0.9|1.0||
405|4|19.0|200.0|0.9|1.1||
405|5|14.0|51.0|1.2|1.4||
405|6|14.0|51.0|1.3|1.6||
406|1|0.0|0.5|||2.0|
406|1|0.5|1.0|||4.0|
406|2|1.0|4.0|5.0|6.0||10.0
406|2|4.0|9.0|6.0|8.0||15.0
406|3|9.0|14.0|9.0|12.0||20.0
406|3|14.0|19.0|12.0|16.0||30.0
406|3|19.0|200.0|12.0|16.0||35.0
406|4|9.0|14.0|9.0|12.0||20.0
406|4|14.0|19.0|11.0|14.0||30.0
406|4|19.0|200.0|11.0|14.0||35.0
406|5|14.0|19.0|14.0|18.0||30.0
406|5|19.0|51.0|14.0|18.0||35.0
406|6|14.0|19.0|13.0|17.0||30.0
406|6|19.0|51.0|13.0|17.0||35.0
415|1|0.0|0.5|||0.1|
415|1|0.5|1.0|||0.3|
415|2|1.0|4.0|0.4|0.5||30.0
415|2|4.0|9.0|0.5|0.6||40.0
415|3|9.0|14.0|0.8|1.0||60.0
415|3|14.0|51.0|1.1|1.3||80.0
415|3|51.0|200.0|1.4|1.7||100.0
415|4|9.0|14.0|0.8|1.0||60.0
415|4|14.0|19.0|1.0|1.2||80.0
415|4|19.0|51.0|1.1|1.3||100.0
415|4|51.0|200.0|1.3|1.5||100.0
415|5|14.0|19.0|1.6|1.9||80.0
415|5|19.0|51.0|1.6|1.9||100.0
415|6|14.0|19.0|1.7|2.0||80.0
415|6|19.0|51.0|1.7|2.0||100.0
417|1|0.0|0.5|||65.0|
417|1|0.5|1.0|||80.0|
417|2|1.0|4.0|120.0|150.0||300.0
417|2|4.0|9.0|160.0|200.0||400.0
417|3|9.0|14.0|250.0|300.0||600.0
417|3|14.0|19.0|330.0|400.0||800.0
417|3|19.0|200.0|320.0|400.0||1000.0
417|4|9.0|14.0|250.0|300.0||600.0
417|4|14.0|19.0|330.0|400.0||800.0
417|4|19.0|200.0|320.0|400.0||1000.0
417|5|14.0|19.0|520.0|600.0||800.0
417|5|19.0|51.0|520.0|600.0||1000.0
417|6|14.0|19.0|450.0|500.0||800.0
417|6|19.0|51.0|450.0|500.0||1000.0
418|1|0.0|0.5|||0.4|
418|1|0.5|1.0|||0.5|
418|2|1.0|4.0|0.7|0.9||
418|2|4.0|9.0|1.0|1.2||
418|3|9.0|14.0|1.5|1.8||
418|3|14.0|200.0|2.0|2.4||
418|4|9.0|14.0|1.5|1.8||
418|4|14.0|200.0|2.0|2.4||
418|5|14.0|51.0|2.2|2.6||
418|6|14.0|51.0|2.4|2.8||
312|1|0.0|0.5|||0.2|
312|1|0.5|1.0|||0.22|
312|2|1.0|4.0|0.26|0.34||1.0
312|2|4.0|9.0|0.34|0.44||3.0
312|3|9.0|14.0|0.54|0.7||5.0
312|3|14.0|19.0|0.685|0.89||8.0
312|3|19.0|200.0|0.7|0.9||10.0
312|4|9.0|14.0|0.54|0.7||5.0
312|4|14.0|19.0|0.685|0.89||8.0
312|4|19.0|200.0|0.7|0.9||10.0
312|5|14.0|19.0|0.785|1.0||8.0
312|5|19.0|51.0|0.8|1.0||10.0
312|6|14.0|19.0|0.985|1.3||8.0
312|6|19.0|51.0|1.0|1.3||10.0
303|1|0.0|0.5|||0.27|40.0
303|1|0.5|1.0|6.9|11.0||40.0
303|2|1.0|4.0|3.0|7.0||40.0
303|2|4.0|9.0|4.1|10.0||40.0
303|3|9.0|14.0|5.9|8.0||40.0
303|3|14.0|19.0|7.7|11.0||45.0
303|3|19.0|200.0|6.0|8.0||45.0
303|4|9.0|14.0|5.7|8.0||40.0
303|4|14.0|19.0|7.9|15.0||45.0
303|4|19.0|51.0|8.1|18.0||45.0
303|4|51.0|200.0|5.0|8.0||45.0
303|5|14.0|19.0|23.0|27.0||45.0
303|5|19.0|51.0|22.0|27.0||45.0
303|6|14.0|19.0|7.0|10.0||45.0
303|6|19.0|51.0|6.5|9.0||45.0
304|1|0.0|0.5|||30.0|
304|1|0.5|1.0|||75.0|
304|2|1.0|4.0|65.0|80.0||
304|2|4.0|9.0|110.0|130.0||
304|3|9.0|14.0|200.0|240.0||
304|3|14.0|19.0|340.0|410.0||
304|3|19.0|31.0|330.0|400.0||
304|3|31.0|200.0|350.0|420.0||
304|4|9.0|14.0|200.0|240.0||
304|4|14.0|19.0|300.0|360.0||
304|4|19.0|31.0|255.0|310.0||
304|4|31.0|200.0|265.0|320.0||
304|5|14.0|19.0|335.0|400.0||
304|5|19.0|31.0|290.0|350.0||
304|5|31.0|51.0|300.0|360.0||
304|6|14.0|19.0|300.0|360.0||
304|6|19.0|31.0|255.0|310.0||
304|6|31.0|200.0|265.0|320.0||
305|1|0.0|0.5|||100.0|
305|1|0.5|1.0|||275.0|
305|2|1.0|4.0|380.0|460.0||3000.0
305|2|4.0|9.0|405.0|500.0||3000.0
305|3|9.0|19.0|1055.0|1250.0||4000.0
305|3|19.0|71.0|580.0|700.0||4000.0
305|3|71.0|200.0||700.0||3000.0
305|4|9.0|19.0|1055.0|1250.0||4000.0
305|4|19.0|71.0|580.0|700.0||4000.0
305|4|71.0|200.0|580.0|700.0||3000.0
305|5|14.0|19.0|1055.0|1250.0||3500.0
305|5|19.0|51.0|580.0|700.0||3500.0
305|6|19.0|51.0|580.0|700.0||4000.0
305|6|14.0|19.0|1055.0|1250.0||4000.0
317|1|0.0|0.5|||15.0|45.0
317|1|0.5|1.0|||20.0|60.0
317|2|1.0|4.0|17.0|20.0||90.0
317|2|4.0|9.0|23.0|30.0||150.0
317|3|9.0|14.0|35.0|40.0||280.0
317|3|14.0|200.0|45.0|55.0||400.0
317|4|9.0|14.0|35.0|40.0||280.0
317|4|14.0|200.0|45.0|55.0||400.0
317|5|14.0|51.0|49.0|60.0||400.0
317|6|14.0|51.0|59.0|70.0||400.0
309|1|0.0|0.5|||2.0|4.0
309|1|0.5|1.0|2.5|3.0||5.0
309|2|1.0|4.0|2.5|3.0||7.0
309|2|4.0|9.0|4.0|5.0||12.0
309|3|9.0|14.0|7.0|8.0||23.0
309|3|14.0|19.0|8.5|11.0||34.0
309|3|19.0|200.0|9.4|11.0||40.0
309|4|9.0|14.0|7.0|8.0||23.0
309|4|14.0|19.0|7.3|9.0||34.0
309|4|19.0|200.0|6.8|8.0||40.0
309|5|14.0|19.0|10.5|12.0||34.0
309|5|19.0|51.0|9.5|11.0||40.0
309|6|14.0|19.0|10.9|13.0||34.0
309|6|19.0|51.0|10.4|12.0||40.0
205|1|0.0|0.5|||60.0|
205|1|0.5|1.0|||95.0|
205|2|1.0|9.0|100.0|130.0||
205|3|9.0|200.0|100.0|130.0||
205|4|9.0|200.0|100.0|130.0||
205|5|14.0|51.0|135.0|175.0||
205|6|14.0|51.0|160.0|210.0||
291|2|1.0|4.0|||19.0|
291|2|4.0|9.0|||25.0|
291|3|9.0|14.0|||31.0|
291|3|14.0|51.0|||38.0|
291|3|51.0|200.0|||30.0|
291|4|9.0|19.0|||26.0|
291|4|19.0|51.0|||25.0|
291|4|51.0|200.0|||21.0|
291|5|14.0|51.0|||28.0|
291|6|14.0|51.0|||29.0|
